% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4869 +6.032223360e+03 +6.032223360e+03 +6.069993360e+03 +6.069993360e+03 -1.0848e+00 +1.9287e+00 +4.5050e-01 +2.9684e-01 +1.4754e+00 -3.7519e+00 -2.8402e+00 +3.1509e+00 -6.5594e-01 -2.0554e+00 +2.4376e+00 -1.2814e+00 -1.4570e+00 +3.7088e-01 -1.3621e+00 -2.3047e-01 -8.5500e-01 +7.5019e-01 +7.3748e-01 -7.1056e-01
4937 +3.406775929e+03 +3.406775929e+03 +3.444545929e+03 +3.444545929e+03 -1.1445e+00 +1.9367e+00 +4.5316e-01 +2.9561e-01 +1.4696e+00 -3.7451e+00 -2.8339e+00 +3.1509e+00 -6.5573e-01 -2.0525e+00 +2.4419e+00 -1.2825e+00 -1.4578e+00 +3.7987e-01 -1.3689e+00 -2.3347e-01 -8.4900e-01 +7.5084e-01 +7.3607e-01 -7.1009e-01
% function evaluation | noise-free fitness - Fopt (-1.523000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.541182966e+08 +4.541182966e+08 +4.541182814e+08 +4.541182814e+08 +3.0552e+00 -2.8728e+00 -3.2381e+00 -1.2093e+00 -3.7285e+00 +1.2738e+00 +4.7723e+00 +4.2893e+00 -3.1957e-01 +2.6383e+00 -7.5628e-01 -5.5131e-01 -4.3346e-02 -1.1616e+00 +3.4043e-01 -4.6941e+00 -1.8311e+00 -1.2476e+00 +2.9101e-01 -7.7284e-01
2 +3.149707540e+08 +3.149707540e+08 +3.149707387e+08 +3.149707387e+08 +2.2818e+00 -2.4672e+00 +1.6926e+00 +2.7963e+00 -4.3710e+00 +4.5059e+00 -1.1844e+00 +2.8358e+00 +2.5934e+00 -7.4679e-01 +3.6913e+00 +1.4935e+00 +1.5241e-01 +8.6819e-01 +2.3223e-01 -2.0001e-01 -2.1466e+00 -1.2537e+00 -4.6699e+00 -2.8701e+00
66 +1.723519934e+08 +1.723519934e+08 +1.723519782e+08 +1.723519782e+08 +1.9199e+00 +1.2889e+00 -1.0731e+00 -1.2395e+00 -4.7230e-01 +6.6594e-01 -7.5155e-01 -2.3628e-01 +1.9390e+00 -2.3603e+00 +2.4804e-01 -7.8849e-01 -4.8565e-01 -2.5711e+00 +2.8260e+00 -8.3722e-01 -1.7176e+00 -1.1777e+00 -8.7371e-01 -9.2426e-01
82 +1.478607130e+08 +1.478607130e+08 +1.478606978e+08 +1.478606978e+08 +3.8550e+00 +9.1069e-01 -3.1984e+00 -1.4067e+00 -3.8541e-01 +0.0000e+00 -2.5299e+00 +1.2816e+00 +0.0000e+00 -9.1238e-01 -5.4178e-01 -2.6478e-01 +6.9668e-01 -6.0390e-01 +3.4963e+00 +7.6957e-01 +1.2491e+00 +0.0000e+00 -1.4645e+00 +0.0000e+00
142 +7.093067833e+07 +7.093067833e+07 +7.093066310e+07 +7.093066310e+07 +3.9624e+00 -1.6481e+00 -5.0000e+00 +2.9978e+00 -2.6127e+00 +0.0000e+00 -3.5462e+00 +1.6670e+00 +3.1949e+00 -9.2527e-01 -3.4380e-01 -2.9711e-01 +1.7665e+00 +1.3685e+00 +2.6186e+00 -1.3431e+00 +1.0879e-01 -2.1456e+00 -1.4693e-01 +0.0000e+00
490 +5.290640367e+07 +5.290640367e+07 +5.290638844e+07 +5.290638844e+07 +1.3474e+00 +0.0000e+00 -4.1778e+00 +4.6575e+00 -2.2793e+00 +0.0000e+00 -2.0858e+00 +1.1713e+00 +5.0000e+00 -2.2734e+00 -2.8108e-01 -1.1728e+00 +2.2759e+00 +1.2030e+00 +0.0000e+00 +1.4872e-01 -1.9942e+00 -2.0181e+00 -3.8892e-01 +1.3414e+00
771 +3.940558705e+07 +3.940558705e+07 +3.940557182e+07 +3.940557182e+07 +4.9993e+00 +1.6833e+00 -5.0000e+00 +2.3317e+00 -2.0473e+00 -6.7983e-01 -2.3651e+00 +4.1278e-01 +2.5341e+00 -2.2264e+00 -2.5155e+00 -2.5745e+00 +2.3288e+00 +5.0961e-01 -2.6675e-02 +6.5767e-01 -3.8128e+00 -1.9267e+00 -2.2556e-01 -1.3246e+00
891 +2.491016484e+07 +2.491016484e+07 +2.491014961e+07 +2.491014961e+07 +4.5879e+00 +2.3222e+00 -2.5000e+00 +3.7148e+00 -1.9277e+00 -9.9901e-01 -4.0697e+00 +1.4527e+00 +3.3887e+00 -2.1833e+00 -1.0527e+00 +2.1297e-01 +8.4530e-01 +1.9639e+00 -1.4673e+00 +1.3774e+00 -2.6224e+00 -1.0497e+00 +1.8783e+00 -1.9961e-01
1528 +1.429599424e+07 +1.429599424e+07 +1.429597901e+07 +1.429597901e+07 +5.0000e+00 +3.1233e+00 -3.8769e+00 +5.0000e+00 -3.6982e+00 -7.5314e-01 -2.8164e+00 -1.1024e+00 +1.7666e+00 -1.6646e+00 -2.8543e+00 -1.3667e+00 +2.2732e+00 +2.5266e+00 -1.2132e-01 -1.3703e+00 -3.3150e+00 +5.8887e-01 +7.1014e-01 -1.7167e+00
1858 +8.901594636e+06 +8.901594636e+06 +8.901579406e+06 +8.901579406e+06 +5.0000e+00 +2.2517e+00 -2.9932e+00 +4.7989e+00 -2.5000e+00 -7.6211e-01 -2.8225e+00 -1.6613e-01 +1.0497e+00 -2.3967e+00 -3.3373e+00 -1.5856e+00 +2.5459e+00 +2.8666e+00 -6.2930e-01 -1.0473e+00 -1.6533e+00 +4.2529e-01 -2.5585e-01 -1.2917e+00
2059 +6.125845934e+06 +6.125845934e+06 +6.125830704e+06 +6.125830704e+06 +2.7141e+00 +1.6718e+00 -3.7500e+00 +4.7501e+00 -3.1256e+00 -3.1813e-01 -3.0642e+00 +5.5721e-01 +1.1267e+00 -1.2395e+00 -2.3582e+00 -9.6280e-01 +1.6217e+00 +2.7170e+00 -4.3212e-01 -5.3865e-01 -1.2734e+00 +2.9671e-01 +8.9220e-01 -2.0079e+00
2206 +3.345753998e+06 +3.345753998e+06 +3.345738768e+06 +3.345738768e+06 +3.7500e+00 +2.6225e+00 -3.1537e+00 +4.7979e+00 -3.5327e+00 -8.3038e-02 -2.8881e+00 +5.2494e-01 +8.8537e-01 -2.3537e+00 -2.7307e+00 -1.1225e+00 +1.9542e+00 +2.6503e+00 +1.8229e-01 -5.4778e-01 -1.4854e+00 +1.7976e-01 -4.1312e-02 -2.3357e+00
2446 +2.108693860e+06 +2.108693860e+06 +2.108678630e+06 +2.108678630e+06 +3.5156e+00 +2.7996e+00 -2.8239e+00 +4.7877e+00 -2.9835e+00 -2.7842e-02 -2.9849e+00 +5.6829e-01 +1.0257e+00 -2.4068e+00 -2.5883e+00 -1.0658e+00 +1.4557e+00 +2.5873e+00 -8.1411e-01 -5.4263e-01 -1.4937e+00 +1.1343e-01 -6.2277e-02 -2.4745e+00
2893 +9.750505427e+05 +9.750505427e+05 +9.750353127e+05 +9.750353127e+05 +3.6330e+00 +2.5137e+00 -3.0176e+00 +4.0563e+00 -3.4187e+00 +5.1528e-01 -2.9601e+00 +9.3102e-01 +1.0192e+00 -2.0734e+00 -2.8860e+00 -1.1839e+00 +1.3363e+00 +2.3439e+00 -1.4672e+00 -5.6390e-01 -1.2621e+00 +1.2428e-01 +2.4544e-01 -2.2787e+00
3296 +5.826032887e+05 +5.826032887e+05 +5.825880587e+05 +5.825880587e+05 +4.2138e+00 +2.4139e+00 -2.6938e+00 +4.0356e+00 -3.5029e+00 +4.7660e-01 -3.0758e+00 +9.3172e-01 +7.3208e-01 -2.1339e+00 -2.4821e+00 -1.0775e+00 +1.3348e+00 +2.5520e+00 -1.0940e+00 -5.7925e-01 -1.2425e+00 +1.1322e-01 +2.4851e-01 -2.2504e+00
3510 +2.838567354e+05 +2.838567354e+05 +2.838415054e+05 +2.838415054e+05 +3.8228e+00 +2.3431e+00 -2.6506e+00 +4.2158e+00 -3.7257e+00 +7.0190e-01 -3.1126e+00 +9.1308e-01 +8.8973e-01 -2.0804e+00 -2.4696e+00 -1.3297e+00 +1.5228e+00 +2.6013e+00 -9.8388e-01 -4.7451e-01 -1.4668e+00 +5.7337e-01 +1.7138e-01 -2.1614e+00
3602 +2.187933875e+05 +2.187933875e+05 +2.187781575e+05 +2.187781575e+05 +3.8347e+00 +2.3412e+00 -2.6682e+00 +4.1342e+00 -3.4137e+00 +7.4125e-01 -3.1251e+00 +9.1242e-01 +9.4179e-01 -2.1262e+00 -2.4897e+00 -1.3129e+00 +1.4896e+00 +2.6068e+00 -9.4918e-01 -5.7479e-01 -1.4479e+00 +6.1241e-01 +1.4437e-01 -2.2154e+00
3755 +1.584233094e+05 +1.584233094e+05 +1.584080794e+05 +1.584080794e+05 +3.9128e+00 +2.2909e+00 -2.6509e+00 +4.2796e+00 -3.5153e+00 +7.4456e-01 -3.1397e+00 +9.1542e-01 +9.0286e-01 -2.1129e+00 -2.3986e+00 -1.2862e+00 +1.5700e+00 +2.6088e+00 -1.1171e+00 -6.3311e-01 -1.4157e+00 +5.2102e-01 +1.2319e-01 -2.1428e+00
3872 +8.130800580e+04 +8.130800580e+04 +8.129277580e+04 +8.129277580e+04 +3.9414e+00 +2.2670e+00 -2.7094e+00 +4.2986e+00 -3.6283e+00 +7.3335e-01 -3.2283e+00 +8.4541e-01 +7.7985e-01 -2.1069e+00 -2.5008e+00 -1.1389e+00 +1.5023e+00 +2.5249e+00 -1.1363e+00 -6.8179e-01 -1.4252e+00 +4.8520e-01 +4.5273e-02 -2.1056e+00
3924 +6.062509734e+04 +6.062509734e+04 +6.060986734e+04 +6.060986734e+04 +3.9613e+00 +2.3225e+00 -2.7182e+00 +4.2850e+00 -3.6199e+00 +7.0902e-01 -3.2130e+00 +7.9501e-01 +6.5851e-01 -2.1055e+00 -2.5471e+00 -1.1518e+00 +1.4905e+00 +2.5508e+00 -1.0830e+00 -7.8452e-01 -1.4086e+00 +4.8055e-01 +2.3459e-02 -2.1081e+00
4044 +3.947251391e+04 +3.947251391e+04 +3.945728391e+04 +3.945728391e+04 +3.9124e+00 +2.3086e+00 -2.7478e+00 +4.2213e+00 -3.5328e+00 +7.2726e-01 -3.1889e+00 +8.4079e-01 +8.0290e-01 -2.1277e+00 -2.5814e+00 -1.1217e+00 +1.4479e+00 +2.5666e+00 -1.1098e+00 -7.7424e-01 -1.4248e+00 +5.2730e-01 +5.9016e-02 -2.1010e+00
4300 +2.124875164e+04 +2.124875164e+04 +2.123352164e+04 +2.123352164e+04 +3.9453e+00 +2.3131e+00 -2.7172e+00 +4.1909e+00 -3.5178e+00 +7.2553e-01 -3.1244e+00 +8.7630e-01 +7.9024e-01 -2.1186e+00 -2.5834e+00 -1.0829e+00 +1.5193e+00 +2.5230e+00 -1.0919e+00 -7.8601e-01 -1.4569e+00 +5.7873e-01 -1.5915e-02 -2.1287e+00
4530 +1.406233823e+04 +1.406233823e+04 +1.404710823e+04 +1.404710823e+04 +3.9480e+00 +2.3168e+00 -2.7196e+00 +4.1918e+00 -3.4997e+00 +6.9676e-01 -3.1676e+00 +8.5955e-01 +7.8566e-01 -2.1195e+00 -2.5737e+00 -1.0928e+00 +1.5281e+00 +2.5506e+00 -1.0605e+00 -7.8972e-01 -1.4147e+00 +6.2450e-01 +1.9957e-02 -2.1693e+00
4620 +9.454929895e+03 +9.454929895e+03 +9.439699895e+03 +9.439699895e+03 +3.9496e+00 +2.3221e+00 -2.7183e+00 +4.1807e+00 -3.5060e+00 +6.7148e-01 -3.1575e+00 +8.5502e-01 +7.8308e-01 -2.1128e+00 -2.5806e+00 -1.0841e+00 +1.5259e+00 +2.5456e+00 -1.0854e+00 -7.8095e-01 -1.4322e+00 +5.9023e-01 +2.3837e-02 -2.1728e+00
4794 +6.260187490e+03 +6.260187490e+03 +6.244957490e+03 +6.244957490e+03 +3.9225e+00 +2.3299e+00 -2.7198e+00 +4.1803e+00 -3.5069e+00 +6.3432e-01 -3.1536e+00 +8.4094e-01 +7.8721e-01 -2.1111e+00 -2.5868e+00 -1.0776e+00 +1.5326e+00 +2.5497e+00 -1.0836e+00 -7.7306e-01 -1.4366e+00 +6.0285e-01 +3.4331e-02 -2.1708e+00
4938 +3.820375620e+03 +3.820375620e+03 +3.805145620e+03 +3.805145620e+03 +3.9039e+00 +2.3258e+00 -2.7210e+00 +4.2144e+00 -3.5236e+00 +6.3261e-01 -3.1452e+00 +8.2440e-01 +7.9433e-01 -2.1109e+00 -2.5875e+00 -1.0760e+00 +1.5276e+00 +2.5488e+00 -1.0593e+00 -7.6662e-01 -1.4355e+00 +5.9835e-01 +3.2904e-02 -2.1745e+00
% function evaluation | noise-free fitness - Fopt (-1.614300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.387175369e+10 +2.387175369e+10 +2.387175353e+10 +2.387175353e+10 -3.1183e+00 +4.5643e+00 +7.0723e-02 -3.0319e+00 +3.8171e+00 +4.6339e+00 -2.5493e+00 -6.4393e-02 +2.8986e+00 +4.4804e+00 -9.8069e-01 -2.0802e+00 +4.9134e-01 +3.2113e+00 -6.0902e-01 +3.1478e+00 +3.0967e+00 +3.6461e+00 -4.4136e+00 -4.2378e+00
2 +7.364867765e+08 +7.364867765e+08 +7.364866151e+08 +7.364866151e+08 +8.2409e-01 +2.2833e+00 -1.6602e+00 +3.7127e+00 -8.4082e-01 +3.8793e+00 -2.0881e+00 +3.2965e+00 -2.4841e+00 -2.3462e+00 +5.7620e-01 +3.8337e+00 +3.2337e+00 +3.6382e+00 +3.1138e+00 -2.1173e+00 +3.0895e+00 -4.1539e+00 -2.1485e+00 +4.0124e+00
4 +5.442587269e+08 +5.442587269e+08 +5.442585655e+08 +5.442585655e+08 +1.4669e+00 +1.3965e-01 +3.5248e+00 +2.8389e+00 -4.1704e+00 -1.6888e+00 +1.6361e+00 +3.6466e+00 -2.9228e+00 -7.0488e-01 -4.6809e+00 +3.3959e+00 -3.7481e+00 -4.4458e+00 +2.8773e+00 +1.8920e+00 +3.9777e+00 -3.3129e+00 -3.8518e+00 +4.4108e+00
9 +3.915810025e+08 +3.915810025e+08 +3.915808411e+08 +3.915808411e+08 -2.3561e+00 -6.4682e-01 -4.9270e+00 +2.2811e+00 +2.6435e+00 +2.4194e+00 +5.3455e-02 +3.4926e+00 -2.2139e-01 +4.0391e+00 -1.1145e+00 -3.1610e+00 -1.7170e+00 -6.7572e-01 +3.2363e+00 +1.2823e+00 -4.0905e+00 -2.0997e+00 -4.6617e-01 +7.0496e-01
54 +1.733581112e+08 +1.733581112e+08 +1.733579498e+08 +1.733579498e+08 +1.6494e+00 -2.9789e+00 -1.6591e+00 +5.4819e-01 -1.3665e+00 +2.8514e+00 -2.5671e+00 +1.5837e+00 +1.1165e+00 +2.9573e+00 -1.5520e+00 -6.6106e-01 +1.5544e+00 -3.2254e+00 +2.0318e+00 +1.6138e+00 -8.8005e-01 -1.1143e+00 +4.6513e-01 +6.3168e-01
115 +1.573994104e+08 +1.573994104e+08 +1.573992490e+08 +1.573992490e+08 +2.0945e+00 -5.0000e+00 +4.5648e+00 +4.0744e+00 -4.0842e+00 +1.8082e+00 -1.2221e-01 -5.4324e-01 -1.8964e+00 -1.0856e+00 +1.1107e+00 -4.6264e+00 +5.0000e+00 -2.8979e+00 +5.0000e+00 -1.9548e+00 +5.0000e+00 -1.9512e+00 +4.8027e+00 +1.9955e+00
132 +8.632199599e+07 +8.632199599e+07 +8.632183456e+07 +8.632183456e+07 +3.1891e-01 -3.6914e+00 +2.8462e+00 +3.3003e+00 +0.0000e+00 +5.0000e+00 +2.0581e+00 -5.8333e-01 +9.9052e-01 -2.5041e+00 -6.4403e-01 -4.4576e+00 +1.3881e+00 -2.4548e+00 +1.2855e+00 +0.0000e+00 +4.6084e+00 -1.5582e+00 +4.2541e+00 +3.1591e+00
224 +5.407072394e+07 +5.407072394e+07 +5.407056251e+07 +5.407056251e+07 -1.8869e-01 -3.8261e+00 +3.7379e+00 +2.4214e+00 -1.4548e-01 +3.6156e+00 -1.3597e+00 +5.2228e-01 +3.2766e+00 -2.8968e+00 +1.5771e+00 -5.0000e+00 +2.8096e+00 -3.2712e+00 -1.2376e-01 +5.0452e-01 +2.2342e+00 +0.0000e+00 +7.9162e-01 +0.0000e+00
490 +3.169809587e+07 +3.169809587e+07 +3.169793444e+07 +3.169793444e+07 -3.9634e-01 -3.8357e+00 +2.1741e+00 +4.5191e+00 +2.4444e-01 +3.1201e+00 -2.1228e+00 +0.0000e+00 +3.5019e+00 -2.6958e+00 +0.0000e+00 -4.8258e+00 -2.4813e-01 -8.0328e-01 +1.1827e+00 +8.8547e-01 +9.6049e-01 +3.1242e+00 +1.2699e-01 +3.0054e+00
1128 +2.333745321e+07 +2.333745321e+07 +2.333729178e+07 +2.333729178e+07 -4.1816e-01 -3.1418e+00 +1.9592e+00 +4.5249e+00 -2.4975e-01 +2.9683e-01 -1.4822e+00 +1.0144e+00 +9.8796e-01 -2.6288e+00 -4.6867e-01 -5.0000e+00 -1.2472e+00 -1.3605e+00 +1.7034e+00 +1.5271e+00 +8.8420e-01 -1.9796e-01 +1.3231e+00 +2.9634e+00
1277 +1.461688625e+07 +1.461688625e+07 +1.461672482e+07 +1.461672482e+07 +5.8803e-01 -4.4648e+00 +3.0350e+00 +2.3045e+00 +2.9688e-01 +1.8355e+00 -1.9058e+00 +2.9125e+00 +1.2784e+00 -3.3167e+00 +2.5435e+00 -4.8282e+00 -8.7062e-01 -1.1634e+00 +2.7541e+00 +1.1539e+00 +0.0000e+00 +1.9982e+00 +2.6923e+00 +3.2274e+00
1713 +9.032181769e+06 +9.032181769e+06 +9.032020339e+06 +9.032020339e+06 +5.3496e-03 -3.7500e+00 +3.3971e+00 +2.8873e+00 -1.5831e+00 +2.0182e+00 -2.2274e+00 +3.0506e+00 +1.4579e+00 -3.5496e+00 +5.3511e-01 -4.6460e+00 -1.8011e+00 -1.7133e+00 +3.0219e+00 +1.5337e+00 +1.4994e+00 +2.4074e+00 +2.3302e+00 +2.5342e+00
1953 +5.769462816e+06 +5.769462816e+06 +5.769301386e+06 +5.769301386e+06 -1.9583e+00 -5.0000e+00 +3.1527e+00 +3.2122e+00 -7.1760e-01 +2.7385e+00 -1.4340e+00 +1.9387e+00 +1.3335e+00 -2.6218e+00 +8.5139e-01 -5.0000e+00 -1.3976e+00 -1.3222e+00 +2.8244e+00 +1.6810e+00 +7.3506e-01 +1.9483e+00 +2.0132e+00 +2.8112e+00
2281 +3.571034043e+06 +3.571034043e+06 +3.570872613e+06 +3.570872613e+06 -1.5730e+00 -5.0000e+00 +3.2226e+00 +3.1506e+00 -8.5825e-01 +2.7721e+00 -9.7565e-01 +1.4708e+00 +7.0241e-01 -2.0217e+00 +9.3163e-01 -5.0000e+00 -8.6682e-01 -1.2938e+00 +2.9006e+00 +1.5311e+00 +1.4452e+00 +2.8889e+00 +1.7585e+00 +2.5436e+00
2608 +2.249035349e+06 +2.249035349e+06 +2.248873919e+06 +2.248873919e+06 -2.0091e+00 -5.0000e+00 +3.2158e+00 +2.5000e+00 -1.2778e+00 +2.1644e+00 -8.1556e-01 +1.7862e+00 +8.5768e-01 -2.0171e+00 +1.0177e+00 -5.0000e+00 -5.6717e-01 -1.0766e+00 +3.0695e+00 +7.2101e-01 +1.9376e+00 +2.5652e+00 +1.7325e+00 +2.3384e+00
2655 +1.487229537e+06 +1.487229537e+06 +1.487068107e+06 +1.487068107e+06 -8.6355e-01 -5.0000e+00 +3.0731e+00 +2.8030e+00 -1.0644e+00 +1.2603e+00 -1.1144e+00 +1.4088e+00 +7.7309e-01 -2.1795e+00 +1.1339e+00 -5.0000e+00 -1.4695e+00 -1.3339e+00 +2.9722e+00 +1.3916e+00 +1.9639e+00 +2.3889e+00 +1.7511e+00 +2.1556e+00
2950 +7.412456917e+05 +7.412456917e+05 +7.410842617e+05 +7.410842617e+05 -1.0160e+00 -5.0000e+00 +2.9573e+00 +2.8781e+00 -8.0156e-01 +1.6733e+00 -1.2301e+00 +1.7922e+00 +1.2521e+00 -1.9966e+00 +1.6255e+00 -5.0000e+00 -1.1558e+00 -1.1985e+00 +2.8360e+00 +1.1810e+00 +2.1483e+00 +2.2988e+00 +1.6145e+00 +2.3926e+00
3045 +5.383644365e+05 +5.383644365e+05 +5.382030065e+05 +5.382030065e+05 -9.4383e-01 -5.0000e+00 +3.1217e+00 +2.8447e+00 -8.3283e-01 +1.6278e+00 -1.3880e+00 +1.8290e+00 +9.8861e-01 -2.2257e+00 +1.3400e+00 -5.0000e+00 -1.1804e+00 -1.1453e+00 +2.8798e+00 +1.4644e+00 +2.3903e+00 +2.4470e+00 +1.6944e+00 +2.3495e+00
3389 +3.965246788e+05 +3.965246788e+05 +3.963632488e+05 +3.963632488e+05 -8.9969e-01 -5.0000e+00 +3.0957e+00 +2.8044e+00 -1.1236e+00 +1.4720e+00 -1.4092e+00 +1.7409e+00 +1.0812e+00 -2.3849e+00 +1.3720e+00 -5.0000e+00 -1.1354e+00 -9.4235e-01 +2.7169e+00 +1.3581e+00 +2.1897e+00 +2.4156e+00 +1.8499e+00 +2.5618e+00
4102 +2.507509135e+05 +2.507509135e+05 +2.505894835e+05 +2.505894835e+05 -1.0142e+00 -5.0000e+00 +2.9640e+00 +2.8162e+00 -1.1747e+00 +1.6608e+00 -1.2252e+00 +1.8528e+00 +1.0493e+00 -2.1423e+00 +1.4116e+00 -5.0000e+00 -1.0768e+00 -9.2537e-01 +2.9290e+00 +1.3105e+00 +2.1720e+00 +2.4057e+00 +1.7992e+00 +2.5953e+00
% function evaluation | noise-free fitness - Fopt (3.280300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.890128571e+09 +1.890128571e+09 +1.890128899e+09 +1.890128899e+09 +3.5365e+00 -2.6559e+00 +2.1761e+00 +1.7555e+00 +4.7598e+00 +2.3352e+00 -4.8266e+00 -2.7385e+00 -1.2079e+00 +4.7136e+00 +7.7047e-01 +4.2893e+00 +2.5994e+00 +2.7647e+00 -7.4808e-01 -3.7532e+00 -4.3707e+00 -2.6508e+00 +3.5682e-01 -4.5226e+00
2 +1.022481072e+09 +1.022481072e+09 +1.022481400e+09 +1.022481400e+09 +3.0692e+00 +3.2459e+00 -6.0329e-02 +3.8724e+00 -1.7652e+00 -2.9327e+00 +4.9162e+00 +1.4850e+00 -2.7399e+00 +8.0962e-02 +3.9024e+00 -4.5960e+00 +4.3258e+00 -2.6055e-01 +1.9464e+00 +8.6342e-01 +2.9308e+00 +2.9127e+00 -3.8059e+00 -1.9783e+00
4 +3.980185807e+08 +3.980185807e+08 +3.980189088e+08 +3.980189088e+08 +2.6822e+00 -1.4224e+00 -3.0714e+00 -2.0396e+00 -3.6036e+00 -3.8935e+00 -2.0930e+00 +2.3700e+00 +4.6720e+00 -8.8764e-01 +9.6290e-01 +3.1747e+00 -4.5952e+00 +3.6834e+00 +9.6481e-01 -3.0052e+00 -4.0500e+00 -3.1209e-01 +2.9866e+00 -2.2889e+00
14 +2.284573030e+08 +2.284573030e+08 +2.284576310e+08 +2.284576310e+08 +2.5526e+00 +3.0304e+00 -2.5563e+00 -3.4010e-01 +2.3360e+00 +3.1851e+00 +1.8155e+00 +7.8197e-01 +3.2789e+00 -4.6169e+00 +6.0350e-01 +2.5996e+00 -4.5283e+00 -3.7449e+00 -2.3927e+00 -3.7290e-01 +4.1958e+00 -2.5048e+00 -2.4806e+00 -2.6151e+00
79 +1.236648994e+08 +1.236648994e+08 +1.236652274e+08 +1.236652274e+08 -2.1121e+00 -1.2120e+00 +1.3242e+00 +1.4408e+00 +2.6625e+00 -2.6326e+00 -1.2658e+00 -1.3334e+00 -2.1350e+00 -2.7138e+00 +3.2281e+00 +2.2578e+00 +2.9284e+00 +2.4744e+00 -3.5045e+00 -5.0000e+00 +1.5385e+00 -3.9619e+00 +7.4666e-01 -3.4009e+00
255 +9.929282443e+07 +9.929282443e+07 +9.929315246e+07 +9.929315246e+07 -1.0782e-02 +0.0000e+00 +4.3536e+00 -1.1327e+00 +2.3886e+00 -3.2906e+00 +2.2269e-01 -2.3048e-01 +1.9449e+00 -5.0000e+00 -2.0194e+00 +3.3980e+00 -2.6172e+00 +0.0000e+00 -2.0939e+00 -5.8028e-01 -3.3555e+00 -5.0000e+00 -1.9773e-01 -1.9478e+00
551 +5.861462660e+07 +5.861462660e+07 +5.861495463e+07 +5.861495463e+07 +2.4872e+00 +3.8460e+00 +4.1361e+00 +7.8357e-01 +6.4077e-01 -4.3056e+00 -3.1079e+00 -2.0374e+00 -2.6660e-01 -4.2130e+00 -2.1155e+00 +4.1107e+00 -1.8958e+00 +2.4163e+00 -1.1288e+00 -1.3656e+00 -3.1037e-01 -5.0000e+00 -6.6445e-02 -1.5326e+00
710 +3.978291915e+07 +3.978291915e+07 +3.978324718e+07 +3.978324718e+07 +4.3506e+00 +4.7698e+00 +2.2511e+00 +3.9390e-01 +4.7709e-02 -3.4760e+00 -4.3498e-01 -2.4745e+00 -3.5110e+00 -3.8345e+00 -3.4685e+00 +4.4399e+00 -3.7213e-01 +2.1059e+00 -4.8171e+00 -3.1852e+00 -3.4643e+00 -5.0000e+00 -2.7924e+00 -1.8095e+00
1078 +2.469175549e+07 +2.469175549e+07 +2.469208352e+07 +2.469208352e+07 +2.9232e+00 +3.2764e+00 +2.1688e+00 +1.8994e+00 +0.0000e+00 -2.0795e+00 +6.3539e-01 -1.9491e+00 -2.3796e+00 -3.7094e+00 -2.5714e+00 +4.6016e+00 +2.2049e-03 +3.8409e+00 -4.8882e+00 -2.8051e+00 -7.6605e-01 +0.0000e+00 -2.4363e+00 -1.7867e+00
1510 +1.471031493e+07 +1.471031493e+07 +1.471064296e+07 +1.471064296e+07 +2.9914e+00 +4.1299e+00 +1.6906e+00 +1.5526e+00 +2.9021e+00 -1.9583e+00 -2.0024e+00 -1.1472e+00 -1.1619e+00 -4.2287e+00 -2.5000e+00 +4.6274e+00 +4.3905e-01 +1.8473e+00 -4.3331e+00 -9.2442e-01 -6.5194e-01 -2.3729e+00 -1.4209e+00 -9.9396e-01
1762 +9.010602110e+06 +9.010602110e+06 +9.010930140e+06 +9.010930140e+06 +3.1788e+00 +4.0140e+00 +1.6952e+00 +9.6936e-01 +2.8013e+00 -1.4196e+00 +4.1708e-01 -1.4767e+00 -9.9570e-01 -4.2520e+00 -2.1407e+00 +4.9850e+00 -1.2289e+00 +2.9862e+00 -3.9741e+00 -1.7143e+00 -1.6080e+00 -9.8949e-01 -1.5408e+00 +0.0000e+00
1975 +5.965581108e+06 +5.965581108e+06 +5.965909138e+06 +5.965909138e+06 +3.0131e+00 +2.9212e+00 +2.6916e+00 +1.3793e+00 +2.5000e+00 -1.8507e+00 -1.6363e+00 -3.6848e+00 -1.7017e+00 -4.0693e+00 -2.9712e+00 +4.9331e+00 +5.4707e-01 +3.2122e+00 -3.4710e+00 -2.5755e+00 -1.7299e+00 -9.9504e-01 -1.9887e+00 -3.7406e-02
2210 +3.293005898e+06 +3.293005898e+06 +3.293333928e+06 +3.293333928e+06 +2.8626e+00 +3.2729e+00 +2.4022e+00 +1.0125e+00 +3.0588e+00 -1.5742e+00 -2.2004e-01 -2.8010e+00 -1.7131e+00 -3.8247e+00 -3.4499e+00 +4.9635e+00 +5.9045e-01 +2.6864e+00 -3.0010e+00 -2.5829e+00 -1.0654e+00 -1.2362e+00 -2.5157e+00 -6.1936e-02
