% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
26 +9.101704286e+01 +9.101704286e+01 +5.185704286e+01 +5.185704286e+01 -4.4011e+00 +5.3761e-01 -2.0485e+00 +2.7346e+00 -5.5743e-01 -3.1200e-01 -1.5348e+00 +4.3371e+00 +4.2563e+00 +1.9234e+00 +4.2766e+00 +9.0431e-01 +1.7725e+00 +4.4533e+00 -1.9677e+00 -1.6180e-01 +3.0331e+00 -3.5311e+00 +3.9832e+00 -6.5739e-02
43 +5.176330167e+01 +5.176330167e+01 +1.260330167e+01 +1.260330167e+01 -2.3789e+00 +3.5882e+00 +2.4581e+00 -1.2590e+00 -8.2178e-01 +8.5756e-01 +1.8400e+00 +1.9378e+00 -5.0000e+00 +1.0515e+00 +1.6105e+00 -2.0785e+00 +3.5930e-01 +2.0616e+00 +2.2885e+00 -2.8017e+00 +4.4936e+00 -4.4203e-01 +2.1532e+00 -3.0148e+00
106 +2.501562369e+01 +2.501562369e+01 -1.414437631e+01 -1.414437631e+01 -4.1015e+00 +1.6621e+00 -2.1399e-01 +6.3669e-01 -3.7851e+00 +3.7773e+00 +1.6878e+00 -1.2300e+00 +1.1423e+00 +3.1285e+00 +1.3020e+00 -1.5840e+00 +0.0000e+00 +2.3084e+00 -1.6389e+00 -5.2071e-01 +8.0589e-01 -2.5584e+00 +1.8959e+00 -1.5375e+00
212 +1.354998051e+01 +1.354998051e+01 -2.561001949e+01 -2.561001949e+01 -5.0000e+00 -3.0806e-01 -1.7326e-01 +1.9038e+00 -3.5375e+00 +2.4678e+00 +0.0000e+00 +1.3978e+00 +8.7344e-01 +2.3595e+00 +6.0402e-02 -1.6047e+00 -2.3118e+00 -6.9495e-01 -4.0404e-01 +1.7551e-01 +1.2141e+00 -2.7505e+00 +3.6278e+00 -3.2098e+00
337 +8.839367410e+00 +8.839367410e+00 -3.032063259e+01 -3.032063259e+01 -3.9629e+00 +9.1938e-01 +1.1181e+00 +3.6461e+00 -4.4672e+00 +2.1639e+00 -6.9512e-01 +0.0000e+00 -1.3103e+00 +1.9928e+00 +8.1504e-01 -2.0128e+00 -2.5329e+00 +1.7975e-01 +7.7504e-01 -2.4534e+00 +1.3225e-01 -2.7670e+00 +5.0000e+00 -2.7633e+00
1242 +5.068532571e+00 +5.068532571e+00 -3.409146743e+01 -3.409146743e+01 -3.8351e+00 +2.7772e+00 +2.8121e+00 +1.9884e+00 -2.5428e+00 +1.2233e+00 +2.0868e+00 +1.8013e-01 -2.5430e+00 +3.9720e+00 -1.9628e+00 -3.3009e+00 -1.0055e+00 -2.1808e+00 -8.1426e-01 -3.4846e+00 +7.3399e-01 -3.8989e+00 +3.5606e+00 -2.3866e+00
1625 +3.421889850e+00 +3.421889850e+00 -3.573811015e+01 -3.573811015e+01 -3.6681e+00 +2.2800e+00 +3.8200e+00 +3.8144e+00 -2.7289e+00 +8.4864e-01 +1.9009e+00 -1.0234e+00 -2.7652e+00 +3.2864e+00 -1.1477e+00 -2.3096e+00 -1.5275e+00 -1.4776e+00 -1.4443e+00 -3.1732e+00 +7.2080e-01 -3.8214e+00 +3.3538e+00 -1.7853e+00
2065 +2.221348701e+00 +2.221348701e+00 -3.693865130e+01 -3.693865130e+01 -3.9898e+00 +2.1187e+00 +3.0269e+00 +3.1374e+00 -2.8536e+00 +1.0578e-01 +2.9114e+00 -4.4492e-01 -3.0472e+00 +3.8165e+00 -4.2329e-01 -2.2033e+00 -2.1720e+00 -9.2045e-01 -1.0892e+00 -3.7352e+00 +7.9896e-01 -3.9796e+00 +3.5591e+00 -2.5401e+00
2357 +1.501111903e+00 +1.501111903e+00 -3.765888810e+01 -3.765888810e+01 -4.1668e+00 +2.2094e+00 +2.5441e+00 +3.1095e+00 -2.8449e+00 +5.8834e-01 +2.1064e+00 -3.8504e-01 -3.1513e+00 +4.0175e+00 +5.0645e-01 -2.0098e+00 -2.6353e+00 -1.3310e+00 -1.0938e+00 -3.4831e+00 +7.8272e-01 -4.1956e+00 +3.3450e+00 -2.7882e+00
2615 +9.903321755e-01 +9.903321755e-01 -3.816966782e+01 -3.816966782e+01 -3.8254e+00 +1.8944e+00 +1.9478e+00 +2.4441e+00 -3.3115e+00 +3.9479e-01 +2.5774e+00 -1.0746e+00 -2.7147e+00 +3.2574e+00 -4.1452e-03 -1.5986e+00 -3.1794e+00 -1.5211e+00 -5.5855e-01 -3.4127e+00 +3.9929e-01 -3.5630e+00 +3.4704e+00 -2.7232e+00
2735 +5.357833992e-01 +5.357833992e-01 -3.862421660e+01 -3.862421660e+01 -3.7155e+00 +1.9016e+00 +1.9463e+00 +2.6001e+00 -3.2964e+00 +2.6466e-01 +2.2820e+00 -5.0548e-01 -2.7265e+00 +3.1030e+00 -1.4252e-01 -2.3533e+00 -3.2180e+00 -1.3528e+00 -5.4184e-01 -3.3973e+00 +5.0444e-01 -3.6946e+00 +3.5870e+00 -2.7171e+00
2887 +3.628874305e-01 +3.628874305e-01 -3.879711257e+01 -3.879711257e+01 -3.7094e+00 +1.8896e+00 +1.9303e+00 +2.7525e+00 -3.3026e+00 +2.3211e-01 +2.0397e+00 -4.7882e-01 -2.7285e+00 +3.0908e+00 -1.2906e-01 -2.3145e+00 -3.8745e+00 -1.4453e+00 -5.1103e-01 -3.4311e+00 +5.5752e-01 -3.7115e+00 +3.6711e+00 -2.7055e+00
3087 +2.160810674e-01 +2.160810674e-01 -3.894391893e+01 -3.894391893e+01 -3.6606e+00 +1.9154e+00 +2.1137e+00 +2.7691e+00 -2.8298e+00 -4.5372e-04 +1.9899e+00 -5.1634e-01 -2.5811e+00 +2.9045e+00 -5.3549e-03 -2.2376e+00 -3.6961e+00 -1.4615e+00 -5.8645e-01 -3.4107e+00 +8.1753e-01 -3.7284e+00 +3.6914e+00 -2.6774e+00
3352 +1.370921875e-01 +1.370921875e-01 -3.902290781e+01 -3.902290781e+01 -3.7768e+00 +1.8450e+00 +2.2284e+00 +2.8126e+00 -2.9852e+00 +9.6441e-02 +2.1309e+00 -4.1267e-01 -2.7812e+00 +2.8577e+00 +1.2521e-01 -2.3809e+00 -3.6998e+00 -1.4652e+00 -4.8254e-01 -3.3899e+00 +4.2136e-01 -3.5625e+00 +3.7331e+00 -2.5531e+00
3551 +8.963354610e-02 +8.963354610e-02 -3.907036645e+01 -3.907036645e+01 -3.6792e+00 +1.8726e+00 +2.2418e+00 +2.8052e+00 -2.8469e+00 +1.3487e-01 +2.0569e+00 -4.9817e-01 -2.8526e+00 +2.7910e+00 +2.1098e-01 -2.3360e+00 -3.6197e+00 -1.5115e+00 -5.2251e-01 -3.4139e+00 +7.4654e-01 -3.7197e+00 +3.5800e+00 -2.6964e+00
3689 +6.186189031e-02 +6.186189031e-02 -3.909813811e+01 -3.909813811e+01 -3.6567e+00 +1.8848e+00 +2.2448e+00 +2.8011e+00 -2.8489e+00 +1.2512e-01 +2.0923e+00 -4.4775e-01 -2.8088e+00 +2.9238e+00 +2.4188e-01 -2.3218e+00 -3.5906e+00 -1.5114e+00 -4.4692e-01 -3.4160e+00 +6.8071e-01 -3.6041e+00 +3.6555e+00 -2.6798e+00
4063 +3.766571292e-02 +3.766571292e-02 -3.912233429e+01 -3.912233429e+01 -3.6761e+00 +1.8836e+00 +2.2424e+00 +2.8280e+00 -2.9264e+00 +1.0334e-01 +2.1374e+00 -4.4948e-01 -2.8283e+00 +2.9055e+00 +2.9447e-01 -2.3411e+00 -3.5694e+00 -1.5457e+00 -3.9879e-01 -3.3306e+00 +6.7789e-01 -3.5881e+00 +3.6593e+00 -2.6747e+00
4625 +2.265272914e-02 +2.265272914e-02 -3.913734727e+01 -3.913734727e+01 -3.6759e+00 +1.8783e+00 +2.2747e+00 +2.8594e+00 -2.9700e+00 +1.3228e-01 +2.0960e+00 -4.4786e-01 -2.8966e+00 +2.9191e+00 +2.8018e-01 -2.3561e+00 -3.6009e+00 -1.5960e+00 -4.2705e-01 -3.3070e+00 +6.7860e-01 -3.5810e+00 +3.6500e+00 -2.6354e+00
4945 +1.582594210e-02 +1.582594210e-02 -3.914417406e+01 -3.914417406e+01 -3.6767e+00 +1.8799e+00 +2.3392e+00 +2.8589e+00 -2.9439e+00 +1.3710e-01 +2.0990e+00 -4.5994e-01 -2.9301e+00 +2.9260e+00 +2.8215e-01 -2.3648e+00 -3.6084e+00 -1.6060e+00 -4.1964e-01 -3.2971e+00 +6.7482e-01 -3.5799e+00 +3.6410e+00 -2.6440e+00
% function evaluation | noise-free fitness - Fopt (-1.732800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.617342248e+02 +3.617342248e+02 +1.884542248e+02 +1.884542248e+02 -4.3688e+00 -2.1119e+00 +3.4455e-01 +4.0146e+00 -1.8284e+00 +1.8310e+00 -1.6196e+00 -2.5175e+00 -3.7938e+00 -1.0373e+00 +3.6932e+00 +3.5985e+00 +4.5121e+00 +3.9733e-01 -4.7464e+00 +3.3664e+00 +4.3164e-01 -4.1146e+00 +7.6350e-01 -4.0451e+00
2 +2.199577552e+02 +2.199577552e+02 +4.667775515e+01 +4.667775515e+01 -4.5950e+00 -4.9357e+00 -2.5917e+00 -1.0764e+00 +2.4822e+00 -1.9678e+00 -4.3351e+00 +4.0729e+00 +3.9021e+00 -2.5646e+00 +8.7067e-01 +1.1877e-01 -3.6545e-01 -3.4819e+00 -4.2766e+00 -5.0986e-02 -4.7259e-01 +1.0852e+00 +2.3331e+00 +4.7769e+00
7 +1.070285526e+02 +1.070285526e+02 -6.625144742e+01 -6.625144742e+01 +4.3030e+00 +4.1715e+00 +4.2825e+00 +1.0997e-01 -3.2017e+00 -3.9474e+00 -3.8993e+00 +2.4322e+00 -3.6890e+00 -2.2502e+00 +1.5952e+00 -1.2016e+00 +2.6699e+00 -1.0259e+00 +2.7479e+00 -2.3573e+00 +2.2787e+00 -2.8537e+00 -1.8647e+00 -2.1110e+00
14 +8.004138245e+01 +8.004138245e+01 -9.323861755e+01 -9.323861755e+01 -2.1155e+00 -1.2278e-01 -4.2765e+00 +1.5938e-01 +1.5385e+00 +6.8223e-01 +6.8582e-01 +2.5212e+00 -1.2688e+00 +2.6591e-01 -5.5649e-01 -7.5546e-02 +4.1527e+00 +2.2363e+00 +2.3705e+00 -2.3166e+00 +3.4764e+00 +4.2489e+00 +5.2643e-01 -1.2226e+00
56 +5.200225354e+01 +5.200225354e+01 -1.212777465e+02 -1.212777465e+02 -4.8475e+00 -2.3660e+00 +2.0051e+00 -2.5509e+00 +7.6507e-01 +1.6399e+00 -7.4325e-01 -3.0241e+00 -1.0287e+00 -1.5149e+00 +2.5581e-01 -1.2487e+00 -5.0000e+00 +5.2191e-01 +3.7653e+00 +7.8313e-01 -8.1822e-01 -5.5924e-01 +7.6222e-01 +2.6203e+00
83 +3.250421518e+01 +3.250421518e+01 -1.407757848e+02 -1.407757848e+02 -5.0000e+00 -3.7249e+00 +1.5091e+00 -8.2481e-01 +1.2047e+00 -2.1763e-01 -4.0737e+00 -3.0971e+00 +4.5873e-01 +1.5268e+00 +4.4557e+00 -1.2491e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -8.6194e-01 -4.8193e+00 -5.0000e+00 +1.2531e+00 +2.2388e+00
159 +2.211080761e+01 +2.211080761e+01 -1.511691924e+02 -1.511691924e+02 -5.0000e+00 +3.3058e-02 +1.0448e+00 +6.2281e-01 +5.3512e-01 +4.9212e+00 -5.0000e+00 +0.0000e+00 -1.8489e+00 +9.6006e-01 +5.0873e-01 -8.3094e-01 -4.4327e+00 +2.0689e+00 +4.9507e+00 -3.3064e-01 -5.0000e+00 -4.1277e+00 +5.8859e-01 +2.0513e+00
264 +1.371931431e+01 +1.371931431e+01 -1.595606857e+02 -1.595606857e+02 -4.6716e+00 -2.9418e+00 +1.8575e+00 +1.8165e+00 +0.0000e+00 +5.0759e-01 -3.8396e+00 -9.3163e-01 -8.6424e-01 +3.3995e+00 -1.3419e+00 +1.3931e-01 -5.0000e+00 +2.7952e+00 +2.9566e+00 +2.8429e+00 -5.0000e+00 -4.2818e+00 -2.0615e+00 +1.0193e+00
829 +9.297308198e+00 +9.297308198e+00 -1.639826918e+02 -1.639826918e+02 -4.1697e+00 -1.3418e+00 +9.1892e-01 +6.8952e-01 +2.8082e-02 +1.8381e+00 -5.0000e+00 +2.4145e-01 -1.2684e+00 +3.7836e+00 +2.9675e-01 +2.3224e+00 -3.0420e+00 +1.4582e+00 +3.1445e+00 +4.1193e+00 -3.9877e+00 -3.9097e+00 -2.9851e+00 -8.1281e-01
1392 +6.268458483e+00 +6.268458483e+00 -1.670115415e+02 -1.670115415e+02 -2.1377e+00 -6.6331e-01 +3.8746e+00 -1.2753e+00 -2.6417e-01 +5.0000e+00 -2.6848e+00 +2.3990e+00 -5.5008e-01 +3.1550e+00 +4.7871e-01 +2.2586e+00 -4.6704e+00 +0.0000e+00 +1.8527e+00 +3.8494e-01 -4.7802e+00 -3.3382e+00 -2.6885e+00 +2.9426e-01
1705 +3.475770250e+00 +3.475770250e+00 -1.698042297e+02 -1.698042297e+02 -2.2755e+00 -1.1311e+00 +3.0456e+00 -1.3955e+00 +5.7501e-01 +2.2194e+00 -1.3879e+00 +1.4404e+00 -8.5703e-01 +3.2255e+00 +9.0672e-02 +2.5796e+00 -4.5915e+00 +0.0000e+00 +1.6055e+00 +7.9873e-01 -4.5260e+00 -3.6007e+00 -2.9556e+00 -9.7327e-01
2053 +2.359053938e+00 +2.359053938e+00 -1.709209461e+02 -1.709209461e+02 -3.3963e+00 -1.1407e+00 +1.6668e+00 -1.3179e+00 +3.3605e-01 +3.4341e+00 -1.4981e+00 +1.3919e+00 -8.4248e-01 +2.3819e+00 +2.9020e-02 +2.6407e+00 -3.7500e+00 +1.6677e-01 +3.0184e+00 +0.0000e+00 -4.2353e+00 -3.0351e+00 -2.3343e+00 -3.4654e-01
2466 +1.558293966e+00 +1.558293966e+00 -1.717217060e+02 -1.717217060e+02 -3.0153e+00 -1.6179e+00 +2.1452e+00 -1.2567e+00 +3.5959e-01 +2.2166e+00 -1.4882e+00 +1.5598e+00 -9.0424e-01 +1.9353e+00 -1.6858e-01 +3.0616e+00 -3.5530e+00 +5.6570e-03 +3.1194e+00 +2.3454e-02 -3.7516e+00 -3.2678e+00 -2.3809e+00 -5.6327e-02
2609 +9.235559163e-01 +9.235559163e-01 -1.723564441e+02 -1.723564441e+02 -3.1237e+00 -8.6721e-01 +2.8507e+00 -1.0807e+00 -4.8751e-02 +1.6775e+00 -7.1175e-01 +2.0717e+00 -9.1314e-01 +1.1964e+00 +8.3318e-01 +3.1659e+00 -3.8061e+00 +6.1970e-03 +3.9079e+00 +6.7852e-02 -3.7640e+00 -3.3260e+00 -1.6159e+00 -8.6737e-01
2873 +5.587636047e-01 +5.587636047e-01 -1.727212364e+02 -1.727212364e+02 -3.0799e+00 -3.4076e-01 +2.4460e+00 -1.1797e+00 +5.1379e-02 +2.0948e+00 -8.4105e-01 +2.0772e+00 -1.5820e+00 +1.5480e+00 +4.7826e-01 +3.7361e+00 -3.8298e+00 +3.2403e-03 +3.0204e+00 +1.7431e-02 -3.7577e+00 -3.1972e+00 -1.7976e+00 -1.4174e+00
3276 +3.515378626e-01 +3.515378626e-01 -1.729284621e+02 -1.729284621e+02 -3.1161e+00 -5.2602e-01 +2.3384e+00 -7.8242e-01 +2.2186e-01 +2.1797e+00 -1.0607e+00 +1.6928e+00 -1.4761e+00 +1.6779e+00 +4.9653e-01 +3.8785e+00 -4.1118e+00 +0.0000e+00 +3.2376e+00 +7.7898e-01 -3.7539e+00 -3.1532e+00 -1.9900e+00 -8.7640e-01
3291 +2.156739235e-01 +2.156739235e-01 -1.730643261e+02 -1.730643261e+02 -3.0844e+00 -6.1536e-01 +2.3778e+00 -7.4403e-01 +2.1639e-01 +2.2796e+00 -9.6342e-01 +1.6817e+00 -1.8112e+00 +1.6661e+00 +4.4052e-01 +3.9081e+00 -4.1025e+00 +0.0000e+00 +2.9643e+00 +4.6663e-01 -3.7508e+00 -3.1235e+00 -1.9589e+00 -8.3827e-01
3475 +1.558555665e-01 +1.558555665e-01 -1.731241444e+02 -1.731241444e+02 -3.0443e+00 -5.7557e-01 +2.3494e+00 -7.8002e-01 +2.5978e-01 +2.3626e+00 -8.0895e-01 +1.6839e+00 -1.5995e+00 +1.6574e+00 +5.7248e-01 +3.9177e+00 -3.8119e+00 +0.0000e+00 +3.3264e+00 +5.1711e-01 -3.7925e+00 -3.1345e+00 -1.8902e+00 -8.5437e-01
3770 +8.890670969e-02 +8.890670969e-02 -1.731910933e+02 -1.731910933e+02 -2.9954e+00 -7.4574e-01 +2.3991e+00 -8.6151e-01 +4.4131e-01 +2.1432e+00 -7.8242e-01 +1.8736e+00 -1.6048e+00 +1.5261e+00 +5.1515e-01 +3.7609e+00 -4.1000e+00 +0.0000e+00 +3.2135e+00 +4.7202e-01 -3.7623e+00 -3.1698e+00 -1.9213e+00 -8.5974e-01
3996 +6.229049750e-02 +6.229049750e-02 -1.732177095e+02 -1.732177095e+02 -3.0457e+00 -7.2162e-01 +2.3239e+00 -1.0112e+00 +7.5098e-01 +2.3501e+00 -1.0949e+00 +1.8406e+00 -1.6226e+00 +1.4692e+00 +5.4875e-01 +3.8473e+00 -4.0039e+00 +0.0000e+00 +3.1524e+00 +5.1427e-01 -3.7887e+00 -3.0660e+00 -1.8914e+00 -8.8269e-01
4484 +3.924327068e-02 +3.924327068e-02 -1.732407567e+02 -1.732407567e+02 -3.0228e+00 -8.0017e-01 +2.3292e+00 -9.7836e-01 +7.7060e-01 +2.3613e+00 -1.1280e+00 +1.8443e+00 -1.6201e+00 +1.3665e+00 +5.5136e-01 +3.8351e+00 -4.0081e+00 +0.0000e+00 +3.1496e+00 +5.3314e-01 -3.7887e+00 -3.0819e+00 -1.9187e+00 -8.8714e-01
4965 +2.502052498e-02 +2.502052498e-02 -1.732549795e+02 -1.732549795e+02 -2.9882e+00 -7.9304e-01 +2.3638e+00 -9.2265e-01 +6.8317e-01 +2.3578e+00 -1.1183e+00 +1.8327e+00 -1.6199e+00 +1.3720e+00 +4.7630e-01 +3.8260e+00 -4.0033e+00 +0.0000e+00 +3.1727e+00 +5.0009e-01 -3.7966e+00 -3.0843e+00 -1.8998e+00 -9.1270e-01
% function evaluation | noise-free fitness - Fopt (-1.017000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.018781951e+02 +2.018781951e+02 +1.917081951e+02 +1.917081951e+02 +4.2739e+00 -2.7831e+00 +2.5016e+00 +3.4861e+00 -4.2055e+00 -2.6931e-01 -4.0426e+00 +1.5329e+00 -2.2519e+00 -2.2054e+00 +4.6469e+00 -1.9759e+00 +2.7888e+00 +4.4161e+00 -3.3194e+00 +3.6815e+00 -1.3688e+00 +2.1571e+00 +6.0944e-01 +2.7259e+00
2 +1.144938769e+02 +1.144938769e+02 +1.043238769e+02 +1.043238769e+02 -4.9417e+00 -8.3733e-01 -2.4303e+00 +2.6497e+00 -2.4635e+00 -2.8045e+00 -1.2949e+00 -4.0259e+00 +8.5935e-01 +2.8788e+00 -2.9191e+00 +1.9332e+00 -6.3152e-01 -1.5411e+00 +4.6098e+00 -1.7700e+00 +2.1995e+00 -2.0447e+00 +3.1821e-01 +2.6091e-01
3 +5.581721458e+01 +5.581721458e+01 +4.564721458e+01 +4.564721458e+01 +3.9998e+00 -4.3815e+00 +5.6541e-02 -8.8292e-01 +2.7437e+00 +4.5816e+00 +3.7193e+00 +4.1855e+00 -4.4892e+00 +9.8609e-01 +3.2962e+00 -1.5587e+00 -1.1552e-01 -1.6191e+00 -1.1661e+00 +2.1522e-01 -2.7840e+00 +2.1169e+00 +3.2253e+00 +2.8148e+00
124 +3.969955444e+01 +3.969955444e+01 +2.952955444e+01 +2.952955444e+01 +0.0000e+00 -1.7090e+00 +1.0043e+00 -5.0000e+00 +4.5467e+00 +9.9051e-01 +3.1333e+00 +3.2902e+00 +0.0000e+00 -3.6318e+00 +3.9333e+00 +1.0615e+00 -8.8977e-01 +0.0000e+00 +1.2488e+00 +2.0333e+00 +1.6235e+00 +2.8794e+00 -5.1179e-01 +4.8404e+00
286 +2.330620327e+01 +2.330620327e+01 +1.313620327e+01 +1.313620327e+01 +5.0000e+00 +9.8425e-01 +6.9872e-01 -5.0000e+00 +5.0000e+00 -2.0251e+00 -3.4789e+00 +1.2531e+00 -6.9955e-01 +7.6994e-01 +7.9246e-01 -7.7275e-01 +3.6285e-01 +1.1474e+00 +4.2588e+00 +0.0000e+00 -8.5395e-01 -1.6559e+00 -1.8180e-01 +4.9256e-01
527 +1.499986978e+01 +1.499986978e+01 +4.829869775e+00 +4.829869775e+00 +4.7990e+00 +2.6104e+00 +4.0985e+00 -4.4715e+00 +3.7047e+00 +7.3196e-01 -3.7399e-01 +2.0046e+00 +1.3267e+00 +1.0935e+00 -7.8282e-01 -2.9916e+00 -9.7448e-01 +3.5090e+00 +2.2925e+00 -1.8922e-01 +1.7212e+00 -9.5658e-01 +2.4176e+00 -5.8632e-01
1161 +9.629185785e+00 +9.629185785e+00 -5.408142147e-01 -5.408142147e-01 +2.5000e+00 +1.4830e+00 +5.0000e+00 -2.8112e+00 +4.3568e+00 -2.7116e+00 -4.1688e+00 +4.1265e+00 -2.6942e+00 +2.3196e+00 -2.7000e+00 -2.2823e+00 +2.4187e+00 +4.8831e+00 +4.7200e+00 +2.3956e+00 +1.7610e+00 +9.6189e-01 +2.9445e+00 +4.0015e+00
1589 +5.819232177e+00 +5.819232177e+00 -4.350767823e+00 -4.350767823e+00 +3.1665e+00 +1.6767e+00 +5.0000e+00 -2.1235e+00 +4.1054e+00 -8.3030e-01 -2.8735e+00 +4.3393e+00 -1.0979e+00 +2.2154e+00 -1.2767e+00 -1.7228e+00 +2.3686e+00 +4.8377e+00 +4.0044e+00 +1.5768e+00 +8.6493e-01 +1.1096e+00 +3.6183e+00 +3.3498e+00
2149 +3.823233350e+00 +3.823233350e+00 -6.346766650e+00 -6.346766650e+00 +2.7145e+00 +1.7300e+00 +4.9754e+00 -2.4643e+00 +3.1563e+00 -8.5896e-01 -3.2542e+00 +3.7065e+00 -1.9160e+00 +2.7374e+00 -1.6285e-01 -7.9850e-01 +3.1600e+00 +4.0670e+00 +2.8870e+00 +3.7136e+00 +1.7518e+00 +1.8288e+00 +3.8333e+00 +2.0174e+00
2624 +2.432312433e+00 +2.432312433e+00 -7.737687567e+00 -7.737687567e+00 +1.7074e+00 +1.0407e+00 +5.0000e+00 -1.8073e+00 +3.0911e+00 -7.6740e-01 -3.5984e+00 +3.2419e+00 -1.2380e+00 +3.8134e+00 -1.2488e+00 -3.7747e-01 +3.0468e+00 +2.8358e+00 +2.8489e+00 +3.3880e+00 +1.4304e+00 +1.8937e+00 +3.9598e+00 +1.9802e+00
